id,county,STNAME,CTYNAME,POPESTIMATE2019,D1,D2,Administered,Per
26053,Gogebic,Michigan,Gogebic County,13975,,,,
26055,Grand Traverse,Michigan,Grand Traverse County,93088,,,,
26057,Gratiot,Michigan,Gratiot County,40711,,,,
26059,Hillsdale,Michigan,Hillsdale County,45605,,,,
26061,Houghton,Michigan,Houghton County,35684,,,,
26063,Huron,Michigan,Huron County,30981,,,,
26065,Ingham,Michigan,Ingham County,292406,,,,
26067,Ionia,Michigan,Ionia County,64697,,,,
26069,Iosco,Michigan,Iosco County,25127,,,,
26071,Iron,Michigan,Iron County,11066,,,,
26073,Isabella,Michigan,Isabella County,69872,,,,
26075,Jackson,Michigan,Jackson County,158510,,,,
26077,Kalamazoo,Michigan,Kalamazoo County,265066,,,,
26079,Kalkaska,Michigan,Kalkaska County,18038,,,,
26081,Kent,Michigan,Kent County,656955,,,,
26083,Keweenaw,Michigan,Keweenaw County,2116,,,,
26085,Lake,Michigan,Lake County,11853,,,,
26087,Lapeer,Michigan,Lapeer County,87607,,,,
26089,Leelanau,Michigan,Leelanau County,21761,,,,
26091,Lenawee,Michigan,Lenawee County,98451,,,,
26093,Livingston,Michigan,Livingston County,191995,,,,
26095,Luce,Michigan,Luce County,6229,,,,
26097,Mackinac,Michigan,Mackinac County,10799,,,,
26099,Macomb,Michigan,Macomb County,873972,,,,
26101,Manistee,Michigan,Manistee County,24558,,,,
26103,Marquette,Michigan,Marquette County,66699,,,,
26105,Mason,Michigan,Mason County,29144,,,,
26107,Mecosta,Michigan,Mecosta County,43453,,,,
26109,Menominee,Michigan,Menominee County,22780,,,,
26111,Midland,Michigan,Midland County,83156,,,,
26113,Missaukee,Michigan,Missaukee County,15118,,,,
26115,Monroe,Michigan,Monroe County,150500,,,,
26117,Montcalm,Michigan,Montcalm County,63888,,,,
26119,Montmorency,Michigan,Montmorency County,9328,,,,
26121,Muskegon,Michigan,Muskegon County,173566,,,,
26123,Newaygo,Michigan,Newaygo County,48980,,,,
26125,Oakland,Michigan,Oakland County,1257584,,,,
26127,Oceana,Michigan,Oceana County,26467,,,,
26129,Ogemaw,Michigan,Ogemaw County,20997,,,,
26131,Ontonagon,Michigan,Ontonagon County,5720,,,,
26133,Osceola,Michigan,Osceola County,23460,,,,
26135,Oscoda,Michigan,Oscoda County,8241,,,,
26137,Otsego,Michigan,Otsego County,24668,,,,
26139,Ottawa,Michigan,Ottawa County,291830,,,,
26141,Presque Isle,Michigan,Presque Isle County,12592,,,,
26143,Roscommon,Michigan,Roscommon County,24019,,,,
26145,Saginaw,Michigan,Saginaw County,190539,,,,
26147,St. Clair,Michigan,St. Clair County,159128,,,,
26149,St. Joseph,Michigan,St. Joseph County,60964,,,,
26151,Sanilac,Michigan,Sanilac County,41170,,,,
26153,Schoolcraft,Michigan,Schoolcraft County,8094,,,,
26155,Shiawassee,Michigan,Shiawassee County,68122,,,,
26157,Tuscola,Michigan,Tuscola County,52245,,,,
26159,Van Buren,Michigan,Van Buren County,75677,,,,
26161,Washtenaw,Michigan,Washtenaw County,367601,,,,
26163,Wayne,Michigan,Wayne County,1749343,,,,
26165,Wexford,Michigan,Wexford County,33631,,,,
27000,Minnesota,Minnesota,Minnesota,5639632,,,,
27001,Aitkin,Minnesota,Aitkin County,15886,3249,1837,5086,0.320156112
27003,Anoka,Minnesota,Anoka County,356921,33627,15899,49526,0.138758997
27005,Becker,Minnesota,Becker County,34423,6267,2723,8990,0.261162595
27007,Beltrami,Minnesota,Beltrami County,47188,9137,4226,13363,0.283186403
27009,Benton,Minnesota,Benton County,40889,4202,2556,6758,0.165276725
27011,Big Stone,Minnesota,Big Stone County,4991,1291,606,1897,0.380084151
27013,Blue Earth,Minnesota,Blue Earth County,67653,9421,4535,13956,0.206287969
27015,Brown,Minnesota,Brown County,25008,3797,1605,5402,0.216010877
27017,Carlton,Minnesota,Carlton County,35871,7938,3722,11660,0.325053665
27019,Carver,Minnesota,Carver County,105089,12995,5284,18279,0.173938281
27021,Cass,Minnesota,Cass County,29779,4735,2413,7148,0.240034924
27023,Chippewa,Minnesota,Chippewa County,11800,2010,933,2943,0.24940678
27025,Chisago,Minnesota,Chisago County,56579,7044,2931,9975,0.176302162
27027,Clay,Minnesota,Clay County,64222,8360,3953,12313,0.191725577
27029,Clearwater,Minnesota,Clearwater County,8818,1523,750,2273,0.257768201
27031,Cook,Minnesota,Cook County,5463,2179,800,2979,0.545304778
27033,Cottonwood,Minnesota,Cottonwood County,11196,1790,869,2659,0.237495534
27035,Crow Wing,Minnesota,Crow Wing County,65055,10068,6417,16485,0.253400968
27037,Dakota,Minnesota,Dakota County,429021,48478,22452,70930,0.165329902
27039,Dodge,Minnesota,Dodge County,20934,3670,2222,5892,0.281456005
27041,Douglas,Minnesota,Douglas County,38141,7371,4231,11602,0.304187095
27043,Faribault,Minnesota,Faribault County,13653,1867,794,2661,0.194902219
27045,Fillmore,Minnesota,Fillmore County,21067,4306,2307,6613,0.313903261
27047,Freeborn,Minnesota,Freeborn County,30281,4037,1592,5629,0.185892144
27049,Goodhue,Minnesota,Goodhue County,46340,6684,3240,9924,0.214156237
27051,Grant,Minnesota,Grant County,5972,1201,675,1876,0.314132619
27053,Hennepin,Minnesota,Hennepin County,1265843,167895,77665,245560,0.193989302
27055,Houston,Minnesota,Houston County,18600,4443,1960,6403,0.344247312
27057,Hubbard,Minnesota,Hubbard County,21491,2939,1179,4118,0.191615095
27059,Isanti,Minnesota,Isanti County,40596,3263,1415,4678,0.115233028
27061,Itasca,Minnesota,Itasca County,45130,8132,3706,11838,0.262308885
27063,Jackson,Minnesota,Jackson County,9846,1155,627,1782,0.180987203
27065,Kanabec,Minnesota,Kanabec County,16337,2051,931,2982,0.182530452
27067,Kandiyohi,Minnesota,Kandiyohi County,43199,6060,4195,10255,0.237389754
27069,Kittson,Minnesota,Kittson County,4298,937,578,1515,0.35248953
27071,Koochiching,Minnesota,Koochiching County,12229,2078,692,2770,0.226510753
27073,Lac qui Parle,Minnesota,Lac qui Parle County,6623,1781,630,2411,0.364034425
27075,Lake,Minnesota,Lake County,10641,2352,841,3193,0.300065783
27077,Lake of the Woods,Minnesota,Lake of the Woods County,3740,750,374,1124,0.300534759
27079,Le Sueur,Minnesota,Le Sueur County,28887,3025,1389,4414,0.152802299
27081,Lincoln,Minnesota,Lincoln County,5639,1129,421,1550,0.274871431
27083,Lyon,Minnesota,Lyon County,25474,3888,2192,6080,0.238674727
27085,McLeod,Minnesota,McLeod County,35893,5071,2222,7293,0.203187251
27087,Mahnomen,Minnesota,Mahnomen County,5527,1917,1065,2982,0.539533201
27089,Marshall,Minnesota,Marshall County,9336,1497,793,2290,0.245287061
27091,Martin,Minnesota,Martin County,19683,2795,1078,3873,0.196768785
27093,Meeker,Minnesota,Meeker County,23222,3289,1457,4746,0.204375161
27095,Mille Lacs,Minnesota,Mille Lacs County,26277,3843,1921,5764,0.21935533
27097,Morrison,Minnesota,Morrison County,33386,4646,2456,7102,0.212723896
27099,Mower,Minnesota,Mower County,40062,5297,2373,7670,0.191453247
27101,Murray,Minnesota,Murray County,8194,1403,719,2122,0.258969978
27103,Nicollet,Minnesota,Nicollet County,34274,5324,2513,7837,0.228657291
27105,Nobles,Minnesota,Nobles County,21629,2450,1220,3670,0.169679597
27107,Norman,Minnesota,Norman County,6375,1560,757,2317,0.36345098
27109,Olmsted,Minnesota,Olmsted County,158293,39793,27610,67403,0.425811628
27111,Otter Tail,Minnesota,Otter Tail County,58746,10108,5205,15313,0.260664556
27113,Pennington,Minnesota,Pennington County,14119,2388,1354,3742,0.265032934
27115,Pine,Minnesota,Pine County,29579,3510,1478,4988,0.168633152
27117,Pipestone,Minnesota,Pipestone County,9126,1320,586,1906,0.208853824
27119,Polk,Minnesota,Polk County,31364,5774,2909,8683,0.276846066
27121,Pope,Minnesota,Pope County,11249,2149,1171,3320,0.295137346
27123,Ramsey,Minnesota,Ramsey County,550321,71314,32867,104181,0.189309512
27125,Red Lake,Minnesota,Red Lake County,4055,821,379,1200,0.295930949
27127,Redwood,Minnesota,Redwood County,15170,2395,1141,3536,0.233091628
27129,Renville,Minnesota,Renville County,14548,2641,1292,3933,0.270346439
27131,Rice,Minnesota,Rice County,66972,9177,3611,12788,0.19094547
27133,Rock,Minnesota,Rock County,9315,1246,817,2063,0.221470746
27135,Roseau,Minnesota,Roseau County,15165,2121,1221,3342,0.220375865
27137,St. Louis,Minnesota,St. Louis County,199070,39379,19930,59309,0.297930376
27139,Scott,Minnesota,Scott County,149013,15501,7406,22907,0.153724843
27141,Sherburne,Minnesota,Sherburne County,97238,7734,3628,11362,0.116847323
27143,Sibley,Minnesota,Sibley County,14865,1750,685,2435,0.163807602
27145,Stearns,Minnesota,Stearns County,161075,23835,16316,40151,0.249268974
27147,Steele,Minnesota,Steele County,36649,4237,2025,6262,0.170864144
27149,Stevens,Minnesota,Stevens County,9805,1590,890,2480,0.252932177
27151,Swift,Minnesota,Swift County,9266,1685,864,2549,0.275091733
27153,Todd,Minnesota,Todd County,24664,3099,2082,5181,0.21006325
27155,Traverse,Minnesota,Traverse County,3259,797,449,1246,0.382325867
27157,Wabasha,Minnesota,Wabasha County,21627,4044,2350,6394,0.295648957
27159,Wadena,Minnesota,Wadena County,13682,2066,1036,3102,0.22672124
27161,Waseca,Minnesota,Waseca County,18612,2351,1164,3515,0.188856652
27163,Washington,Minnesota,Washington County,262440,34360,16159,50519,0.192497333
27165,Watonwan,Minnesota,Watonwan County,10897,1439,575,2014,0.184821511
27167,Wilkin,Minnesota,Wilkin County,6207,1029,487,1516,0.244240374
27169,Winona,Minnesota,Winona County,50484,7816,3472,11288,0.223595595
27171,Wright,Minnesota,Wright County,138377,13941,6653,20594,0.148825311
27173,Yellow Medicine,Minnesota,Yellow Medicine County,9709,2243,1298,3541,0.364713153
28000,Mississippi,Mississippi,Mississippi,2976149,,,,
28001,Adams,Mississippi,Adams County,30693,,,,
28003,Alcorn,Mississippi,Alcorn County,36953,,,,
28005,Amite,Mississippi,Amite County,12297,,,,
28007,Attala,Mississippi,Attala County,18174,,,,
28009,Benton,Mississippi,Benton County,8259,,,,
28011,Bolivar,Mississippi,Bolivar County,30628,,,,
28013,Calhoun,Mississippi,Calhoun County,14361,,,,
28015,Carroll,Mississippi,Carroll County,9947,,,,
28017,Chickasaw,Mississippi,Chickasaw County,17103,,,,
28019,Choctaw,Mississippi,Choctaw County,8210,,,,
28021,Claiborne,Mississippi,Claiborne County,8988,,,,
28023,Clarke,Mississippi,Clarke County,15541,,,,
28025,Clay,Mississippi,Clay County,19316,,,,
28027,Coahoma,Mississippi,Coahoma County,22124,,,,
28029,Copiah,Mississippi,Copiah County,28065,,,,
28031,Covington,Mississippi,Covington County,18636,,,,
28033,DeSoto,Mississippi,DeSoto County,184945,,,,
28035,Forrest,Mississippi,Forrest County,74897,,,,
28037,Franklin,Mississippi,Franklin County,7713,,,,
28039,George,Mississippi,George County,24500,,,,
28041,Greene,Mississippi,Greene County,13586,,,,
28043,Grenada,Mississippi,Grenada County,20758,,,,
28045,Hancock,Mississippi,Hancock County,47632,,,,
28047,Harrison,Mississippi,Harrison County,208080,,,,
28049,Hinds,Mississippi,Hinds County,231840,,,,
28051,Holmes,Mississippi,Holmes County,17010,,,,
28053,Humphreys,Mississippi,Humphreys County,8064,,,,
28055,Issaquena,Mississippi,Issaquena County,1327,,,,
28057,Itawamba,Mississippi,Itawamba County,23390,,,,
28059,Jackson,Mississippi,Jackson County,143617,,,,
28061,Jasper,Mississippi,Jasper County,16383,,,,
28063,Jefferson,Mississippi,Jefferson County,6990,,,,
28065,Jefferson Davis,Mississippi,Jefferson Davis County,11128,,,,
28067,Jones,Mississippi,Jones County,68098,,,,
28069,Kemper,Mississippi,Kemper County,9742,,,,
28071,Lafayette,Mississippi,Lafayette County,54019,,,,
28073,Lamar,Mississippi,Lamar County,63343,,,,
28075,Lauderdale,Mississippi,Lauderdale County,74125,,,,
28077,Lawrence,Mississippi,Lawrence County,12586,,,,
28079,Leake,Mississippi,Leake County,22786,,,,
28081,Lee,Mississippi,Lee County,85436,,,,
28083,Leflore,Mississippi,Leflore County,28183,,,,
28085,Lincoln,Mississippi,Lincoln County,34153,,,,
28087,Lowndes,Mississippi,Lowndes County,58595,,,,
28089,Madison,Mississippi,Madison County,106272,,,,
28091,Marion,Mississippi,Marion County,24573,,,,
28093,Marshall,Mississippi,Marshall County,35294,,,,
28095,Monroe,Mississippi,Monroe County,35252,,,,
28097,Montgomery,Mississippi,Montgomery County,9775,,,,
28099,Neshoba,Mississippi,Neshoba County,29118,,,,
28101,Newton,Mississippi,Newton County,21018,,,,
28103,Noxubee,Mississippi,Noxubee County,10417,,,,
28105,Oktibbeha,Mississippi,Oktibbeha County,49587,,,,
28107,Panola,Mississippi,Panola County,34192,,,,
28109,Pearl River,Mississippi,Pearl River County,55535,,,,
28111,Perry,Mississippi,Perry County,11973,,,,
28113,Pike,Mississippi,Pike County,39288,,,,
28115,Pontotoc,Mississippi,Pontotoc County,32174,,,,
28117,Prentiss,Mississippi,Prentiss County,25126,,,,
28119,Quitman,Mississippi,Quitman County,6792,,,,
28121,Rankin,Mississippi,Rankin County,155271,,,,
28123,Scott,Mississippi,Scott County,28124,,,,
28125,Sharkey,Mississippi,Sharkey County,4321,,,,
28127,Simpson,Mississippi,Simpson County,26658,,,,
28129,Smith,Mississippi,Smith County,15916,,,,
28131,Stone,Mississippi,Stone County,18336,,,,
28133,Sunflower,Mississippi,Sunflower County,25110,,,,
28135,Tallahatchie,Mississippi,Tallahatchie County,13809,,,,
28137,Tate,Mississippi,Tate County,28321,,,,
28139,Tippah,Mississippi,Tippah County,22015,,,,
28141,Tishomingo,Mississippi,Tishomingo County,19383,,,,
28143,Tunica,Mississippi,Tunica County,9632,,,,
28145,Union,Mississippi,Union County,28815,,,,
28147,Walthall,Mississippi,Walthall County,14286,,,,
28149,Warren,Mississippi,Warren County,45381,,,,
28151,Washington,Mississippi,Washington County,43909,,,,
28153,Wayne,Mississippi,Wayne County,20183,,,,
28155,Webster,Mississippi,Webster County,9689,,,,
28157,Wilkinson,Mississippi,Wilkinson County,8630,,,,
28159,Winston,Mississippi,Winston County,17955,,,,
28161,Yalobusha,Mississippi,Yalobusha County,12108,,,,
28163,Yazoo,Mississippi,Yazoo County,29690,,,,
29000,Missouri,Missouri,Missouri,6137428,,,,
29001,Adair,Missouri,Adair County,25343,2698,1316,4016,0.158465849
29003,Andrew,Missouri,Andrew County,17712,2072,660,2736,0.154471545
29005,Atchison,Missouri,Atchison County,5143,1050,174,1224,0.237993389
29007,Audrain,Missouri,Audrain County,25388,3499,1544,5046,0.198755317
29009,Barry,Missouri,Barry County,35789,2633,958,3602,0.10064545
29011,Barton,Missouri,Barton County,11754,957,266,1224,0.104134763
29013,Bates,Missouri,Bates County,16172,1659,573,2232,0.138016325
29015,Benton,Missouri,Benton County,19443,3799,815,4615,0.23736049
29017,Bollinger,Missouri,Bollinger County,12133,1600,606,2207,0.181900602
29019,Boone,Missouri,Boone County,180463,26300,14812,41169,0.228129866
29021,Buchanan,Missouri,Buchanan County,87364,7077,3272,10355,0.118527082
29023,Butler,Missouri,Butler County,42478,4154,2528,6722,0.158246622
29025,Caldwell,Missouri,Caldwell County,9020,1177,334,1513,0.167738359
29027,Callaway,Missouri,Callaway County,44743,5675,2610,8297,0.185436828
29029,Camden,Missouri,Camden County,46305,6157,2312,8479,0.183111975
29031,Cape Girardeau,Missouri,Cape Girardeau County,78871,13952,9250,23279,0.295152845
29033,Carroll,Missouri,Carroll County,8679,1110,690,1806,0.208088489
29035,Carter,Missouri,Carter County,5982,802,228,1030,0.172183216
29037,Cass,Missouri,Cass County,105780,8469,3930,12419,0.117404046
29039,Cedar,Missouri,Cedar County,14349,1183,523,1709,0.119102376
29041,Chariton,Missouri,Chariton County,7426,1083,382,1466,0.19741449
29043,Christian,Missouri,Christian County,88595,8704,4367,13188,0.148857159
29045,Clark,Missouri,Clark County,6797,577,169,746,0.109754303
29047,Clay,Missouri,Clay County,249948,24083,12480,36620,0.146510474
29049,Clinton,Missouri,Clinton County,20387,2521,1020,3544,0.173836268
29051,Cole,Missouri,Cole County,76745,11534,6461,18003,0.234582057
29053,Cooper,Missouri,Cooper County,17709,2516,1657,4181,0.236094641
29055,Crawford,Missouri,Crawford County,23920,1722,573,2296,0.095986622
29057,Dade,Missouri,Dade County,7561,944,546,1494,0.197592911
29059,Dallas,Missouri,Dallas County,16878,1539,369,1914,0.113402062
29061,Daviess,Missouri,Daviess County,8278,845,220,1067,0.128895869
29063,De Kalb,Missouri,DeKalb County,12547,929,411,1341,0.106878138
29065,Dent,Missouri,Dent County,15573,1629,440,2074,0.13317922
29067,Douglas,Missouri,Douglas County,13185,1084,335,1420,0.107698142
29069,Dunklin,Missouri,Dunklin County,29131,2298,782,3085,0.10590093
29071,Franklin,Missouri,Franklin County,103967,10707,4906,15622,0.150259217
29073,Gasconade,Missouri,Gasconade County,14706,2672,1614,4290,0.291717666
29075,Gentry,Missouri,Gentry County,6571,1099,686,1786,0.271800335
29077,Greene,Missouri,Greene County,293086,30947,15700,47070,0.160601325
29079,Grundy,Missouri,Grundy County,9850,1014,429,1443,0.146497462
29081,Harrison,Missouri,Harrison County,8352,1007,474,1482,0.177442529
29083,Henry,Missouri,Henry County,21824,3340,1419,4763,0.218245968
29085,Hickory,Missouri,Hickory County,9544,1628,583,2213,0.231873428
29087,Holt,Missouri,Holt County,4403,638,179,817,0.185555303
29089,Howard,Missouri,Howard County,10001,1268,339,1610,0.160983902
29091,Howell,Missouri,Howell County,40117,4223,1080,5310,0.132362839
29093,Iron,Missouri,Iron County,10125,1154,323,1480,0.14617284
29095,Jackson,Missouri,Jackson County,703011,63637,34125,97856,0.139195546
29097,Jasper,Missouri,Jasper County,121328,13387,6494,19962,0.16452921
29099,Jefferson,Missouri,Jefferson County,225081,16920,9055,25995,0.115491756
29101,Johnson,Missouri,Johnson County,54062,3925,2202,6129,0.113369835
29103,Knox,Missouri,Knox County,3959,671,292,963,0.243243243
29105,Laclede,Missouri,Laclede County,35723,2672,1299,3982,0.111468802
29107,Lafayette,Missouri,Lafayette County,32708,4203,1729,5937,0.181515226
29109,Lawrence,Missouri,Lawrence County,38355,2678,918,3609,0.094094642
29111,Lewis,Missouri,Lewis County,9776,1334,671,2005,0.205094108
29113,Lincoln,Missouri,Lincoln County,59013,4232,1869,6105,0.103451782
29115,Linn,Missouri,Linn County,11920,2118,1224,3343,0.28045302
29117,Livingston,Missouri,Livingston County,15227,2244,861,3110,0.204242464
29119,McDonald,Missouri,McDonald County,22837,1169,742,1913,0.08376757
29121,Macon,Missouri,Macon County,15117,1955,633,2589,0.17126414
29123,Madison,Missouri,Madison County,12088,1344,560,1905,0.157594308
29125,Maries,Missouri,Maries County,8697,1004,450,1457,0.167529033
29127,Marion,Missouri,Marion County,28530,4411,3041,7454,0.26126884
29129,Mercer,Missouri,Mercer County,3617,399,90,491,0.135747857
29131,Miller,Missouri,Miller County,25619,2160,909,3073,0.119950037
29133,Mississippi,Missouri,Mississippi County,13180,1745,628,2376,0.180273141
29135,Moniteau,Missouri,Moniteau County,16132,1916,942,2864,0.177535333
29137,Monroe,Missouri,Monroe County,8644,1479,852,2336,0.270245257
29139,Montgomery,Missouri,Montgomery County,11551,1847,518,2366,0.204830751
29141,Morgan,Missouri,Morgan County,20627,2587,708,3297,0.159839046
29143,New Madrid,Missouri,New Madrid County,17076,1970,713,2683,0.157121106
29145,Newton,Missouri,Newton County,58236,2952,1284,4250,0.072978913
29147,Nodaway,Missouri,Nodaway County,22092,3500,1333,4838,0.218993301
29149,Oregon,Missouri,Oregon County,10529,815,183,1000,0.094975781
29151,Osage,Missouri,Osage County,13615,1586,666,2252,0.165405802
29153,Ozark,Missouri,Ozark County,9174,860,92,952,0.103771528
29155,Pemiscot,Missouri,Pemiscot County,15805,1062,410,1473,0.093198355
29157,Perry,Missouri,Perry County,19136,2596,1718,4322,0.225857023
29159,Pettis,Missouri,Pettis County,42339,6148,2435,8589,0.202862609
29161,Phelps,Missouri,Phelps County,44573,6031,2654,8694,0.195050816
29163,Pike,Missouri,Pike County,18302,2082,945,3029,0.165501038
29165,Platte,Missouri,Platte County,104418,10201,5104,15321,0.146727576
29167,Polk,Missouri,Polk County,32149,3269,1678,4954,0.154094995
29169,Pulaski,Missouri,Pulaski County,52607,2362,1382,3754,0.071359325
29171,Putnam,Missouri,Putnam County,4696,465,187,653,0.139054514
29173,Ralls,Missouri,Ralls County,10309,1090,679,1774,0.172082646
29175,Randolph,Missouri,Randolph County,24748,2557,802,3364,0.135930176
29177,Ray,Missouri,Ray County,23018,1919,861,2783,0.120905378
29179,Reynolds,Missouri,Reynolds County,6270,519,65,584,0.093141946
29181,Ripley,Missouri,Ripley County,13288,1406,691,2103,0.158263095
